,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,ebitperRevenue,ebtperEBIT,niperEBT,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Cash per Share,Book Value per Share,Tangible Book Value per Share,Shareholders Equity per Share,Interest Debt per Share,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,POCF ratio,PFCF ratio,PB ratio,PTB ratio,EV to Sales,Enterprise Value over EBITDA,EV to Operating cash flow,EV to Free cash flow,Earnings Yield,Free Cash Flow Yield,Debt to Equity,Debt to Assets,Net Debt to EBITDA,Current ratio,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,SG&A to Revenue,R&D to Revenue,Intangibles to Total Assets,Capex to Operating Cash Flow,Capex to Revenue,Capex to Depreciation,Stock-based compensation to Revenue,Graham Number,ROIC,Return on Tangible Assets,Graham Net-Net,Working Capital,Tangible Asset Value,Net Current Asset Value,Invested Capital,Average Receivables,Average Payables,Average Inventory,Days Sales Outstanding,Days Payables Outstanding,Days of Inventory on Hand,Receivables Turnover,Payables Turnover,Inventory Turnover,ROE,Capex per Share,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,Sector,2017 PRICE VAR [%],Class
PG,65299000000.0,-0.077,32909000000.0,32390000000.0,0.0,18949000000.0,18949000000.0,13441000000.0,579000000.0,13850000000.0,3342000000.0,96000000.0,-577000000.0,10508000000.0,0.0,10508000000.0,3.8,3.69,2661851865.0,2661851865.0,2.658,0.496,0.268,0.221,0.161,0.1856,17507000000.0,14429000000.0,10604000000.0,0.2121,0.1609,7102000000.0,6246000000.0,13348000000.0,4373000000.0,4716000000.0,33782000000.0,19385000000.0,68877000000.0,0.0,1507000000.0,93354000000.0,127136000000.0,9325000000.0,11653000000.0,30770000000.0,18945000000.0,30598000000.0,0.0,9113000000.0,0.0,38383000000.0,69153000000.0,-15907000000.0,87953000000.0,57983000000.0,6246000000.0,17250000000.0,11345000000.0,9792000000.0,3078000000.0,335000000.0,15435000000.0,-3314000000.0,-1325000000.0,-1368000000.0,-5575000000.0,1285000000.0,-1332000000.0,-7436000000.0,-9213000000.0,-381000000.0,266000000.0,12121000000.0,-0.0765,3.887,0.0,3.4515,22.2816,18.5941,14.6018,13.267576811507,19.488489539932,3.1361130811437006,0.03631124473937,13.185128696269999,3.531811877371,0.22096816184014997,0.9598724790352801,0.7587003610108299,0.49602597283266,1.0,0.20583776168088,0.16092130047932998,0.24129963898917,0.4692,0.1812,0.0887,0.7587003610108299,0.9598724790352801,0.22096816184014997,1.8441,13.4707,3.3685323703895,0.5136153410520999,1.0979999999999999,0.57591810204745,0.23080922976926002,-52.3061,24.4436,,52.1237,,0.2407,0.5277,0.24626923876872,0.34542396224924,24.9206,0.50444473495,2.1926426711277,5.7986,4.007,2.6681,0.6990000000000001,0.23637421706304998,0.785293164885,0.50444473495,1.3245516176091998,4.6575135787568,1.4358139534884,0.70765131328512,24.5314,3.9476,5.7986,4.007,2.6681,21.783,21.886999999999997,21.783,11.495,225378997409.55,242628997409.55,22.2816,3.4515,14.6018,18.5941,3.887,0.0,3.7157,13.859000000000002,15.7194,20.0172,0.0449,0.0538,0.5277,0.2407,0.9853,1.0979999999999999,24.9206,1.4689,0.0314,0.6990000000000001,0.2902,0.0,0.5418,0.2147,0.0508,-1.0767,0.0051,43.1561,0.0887,0.4692,-0.1569,3012000000.0,58259000000.0,-35371000000.0,50985000000.0,4470500000.0,8731500000.0,4847500000.0,24.4436,52.1237,-52.3061,14.6066,1.8441,13.4707,0.1812,-1.245,-0.0387,0.3891,0.2165,0.4935,0.52,0.5123,-0.0189,,0.0243,0.0566,0.1149,0.0167,-0.0333,-0.0568,0.0528,0.0396,0.0223,0.0408,-0.0136,-0.0147,0.0129,-0.0221,-0.0458,0.0874,0.0617,0.0512,-0.0427,-0.0528,-0.0182,-0.0627,0.0083,0.0,-0.0809,Consumer Defensive,12.53246293417185,1
VIPS,8148495608.3513,0.3156,6190739812.815,1957755795.5364,225137796.9762,688095896.3283,1567876889.8488,389878905.6875,12267098.6321,379934485.2412,86656299.496,-6342692.5846,0.0,293278185.7451,0.0,293278185.7451,0.506,0.4855,16788463.2109,16696628.9417,0.0,0.2403,0.0094,0.0481,0.0052,0.001,532583585.3132,392201583.8733,286935493.1605,0.0466,0.036000000000000004,591731749.46,96728005.7595,688459755.2195,667544276.4579,712542692.5846,2099477609.7912,643261483.0814,502708567.3146,144593952.4838,30930885.5292,1513834557.2354,3613312167.0266,1207536213.103,0.0,2099851115.9107,630914038.8769,630914038.8769,449449964.0029,14482793.3765,0.0,680947876.1699,2780798992.0806,-49475593.9525,525993664.5068,825367890.5688,241321958.2433,,,892314902.8077,140382001.4399,68488552.9158,407690856.7315,-399153491.7207,-15315334.7732,139026061.915,-240317062.635,-13678905.6875,-27878905.6875,0.0,-56605903.5277,2290856.7315,113058747.3002,8537365.0108,0.0956,,,0.0231,22.1937,21.9626,,0.45991500647947997,0.63933545735399,0.023010768125482996,-0.0,2.6477513957229997,0.22717523319943,0.048131778272217,0.9687224653430698,0.77191778355922,0.24025978409191,1.0,0.04784673446812901,0.035991697098606,0.22808221644051999,0.4578,0.3553,0.2979,0.77191778355922,0.9687224653430698,0.048131778272217,,11.5084,12.667470107673,2.2551319209867002,0.14400000000000002,0.6457619882680601,0.28179700216667997,-42.0108,29.9017,,54.0898,,0.1746,0.7644,0.43323619288268,0.43323619288268,31.9718,0.64619081461119,4.377820131258701,33.918,-19.525,49.2293,0.0,0.05003265342791201,0.020940781157677,0.64619081461119,,1.0213886767569,1.0213886767569,-0.0,677.9169,24.3994,33.918,-19.525,49.2293,1.4236,5.365,68.6668,52.4891,6253200000.0,,22.1937,0.0231,,21.9626,,,,,,,0.0451,,0.7644,0.1746,,0.14400000000000002,31.9718,1.3901,0.0,0.0,0.0844,0.0276,0.1391,0.9791,0.049,-2.8433,0.0084,,0.2979,0.4578,0.0534,-2594000.0,3110603599.712,-681321382.2894,1049934773.2181,507300100.0222,1131593403.1160002,708046573.53,29.9017,54.0898,-42.0108,16.0625,,11.5084,0.3553,-33.2077,0.2841,0.1934,0.2222,0.1975,0.1951,0.1911,-0.0636,-0.0214,0.0,0.3818,1.0245,,,0.8011,,,0.0498,,,0.8966,,,,,,0.0,0.9234,0.0128,0.1706,0.5109,-0.0139,0.3575,0.3172,Consumer Defensive,4.36331918758834,1
KR,109830000000.0,0.0126,85496000000.0,24334000000.0,0.0,17946000000.0,20758000000.0,3576000000.0,482000000.0,3084000000.0,1045000000.0,10000000.0,0.0,2039000000.0,0.0,2039000000.0,2.09,2.06,974722765.0,966000000.0,0.5,0.2216,0.051,0.0325,0.019,0.0143,5655000000.0,3566000000.0,2049000000.0,0.0281,0.0186,277000000.0,0.0,277000000.0,1734000000.0,6168000000.0,9892000000.0,19619000000.0,3777000000.0,0.0,0.0,24005000000.0,33897000000.0,5728000000.0,2370000000.0,12971000000.0,9709000000.0,12079000000.0,0.0,1973000000.0,0.0,14128000000.0,27099000000.0,-680000000.0,14011000000.0,6820000000.0,0.0,11802000000.0,1713000000.0,4873000000.0,2089000000.0,165000000.0,4917000000.0,-3349000000.0,-168000000.0,0.0,-3570000000.0,-349000000.0,-583000000.0,-385000000.0,-1338000000.0,0.0,9000000.0,1568000000.0,-0.3019,5.6813,12.7329,0.35600000000000004,19.1914,24.7106,7.9512,7.4141924344112,17.879148700343002,0.33192738049713,0.010560796334735001,8.2124817329797,5.3453935777126,0.032468360193026,0.86483454851374,0.66115434500649,0.22156059364472003,1.0,0.032559409997269,0.018565055085132003,0.33884565499351005,0.1233,0.299,0.09699999999999999,0.66115434500649,0.86483454851374,0.032468360193026,4.8544,18.5273,5.5981446556909,3.2401097442252005,0.763,0.15503816205381,0.021355331123275003,-26.3325,5.7626,,19.035999999999998,,0.3563,1.7711,0.5873918567366401,0.63913434573258,7.3983,0.40707012169882,4.9702346041056,5.0901,1.411,0.2867,0.239,0.044769188746244006,0.31889363432988,0.40707012169882,2.0746835443038,1.4681994625261,1.3168184252811999,0.18881804806278002,113.6957,2.1108,5.0901,1.411,0.2867,7.06,31.18,7.06,12.5041,39096130104.15,50898130104.15,19.1914,0.35600000000000004,7.9512,24.7106,5.6813,12.7329,0.4634,9.0006,10.3515,32.4605,0.0521,0.0401,1.7711,0.3563,2.0869999999999997,0.763,7.3983,2.4115,0.0125,0.239,0.1634,0.0,0.1114,0.6811,0.0305,-1.6032,0.0015,18.2208,0.09699999999999999,0.1233,-0.4401,-3079000000.0,30120000000.0,-17207000000.0,28951000000.0,1500000000.0,5390000000.0,5928000000.0,5.7626,19.035999999999998,-26.3325,73.22,4.8544,18.5273,0.299,-3.4669,0.0602,0.1437,0.1399,0.18,0.2011,0.1977,-0.0153,-0.0131,0.4706,0.1665,0.1329,0.1052,0.1197,0.0785,0.1289,0.1394,0.2247,0.12300000000000001,0.1916,0.1455,0.0882,0.111,0.2139,0.0,0.2072,0.265,0.3697,0.0844,0.1115,0.2797,0.0416,0.0,0.0457,Consumer Defensive,-17.06825150364822,0
RAD,20770237000.0,-0.2171,15778258000.0,4991979000.0,0.0,4581171000.0,4621042000.0,370937000.0,186132000.0,214977000.0,49512000.0,0.0,-63377000.0,165465000.0,0.0,165465000.0,3.2,3.2,52323166.0,52323166.0,0.0,0.2403,0.037000000000000005,0.0193,0.008,0.03,762243000.0,401109000.0,165465000.0,0.0104,0.008,124471000.0,0.0,124471000.0,1601008000.0,2697104000.0,4550727000.0,2255398000.0,2717854000.0,0.0,1539141000.0,6726283000.0,11277010000.0,1542797000.0,26848000.0,2996895000.0,6967288000.0,6994136000.0,0.0,0.0,0.0,7698687000.0,10695582000.0,-47781000.0,-5241210000.0,581428000.0,0.0,6869665000.0,128144000.0,1427250000.0,361134000.0,15064000.0,1014908000.0,-391199000.0,-1778377000.0,36726000.0,-2401858000.0,1507506000.0,11376000.0,0.0,1395522000.0,0.0,8572000.0,623709000.0,-0.8257,14.3085,0.0,0.4005,49.6875,13.3386,8.1972,8.1971798369902,50.278810588342,0.40054349856480004,-0.0,20.218148797693,14.308535870306,0.019311719938486998,0.53595656043619,0.769686989771,0.24034290027601,1.0,0.017859064391032,0.0079664473737108,0.230313010229,0.0434,0.2846,0.0283,0.769686989771,0.53595656043619,0.019311719938486998,-1.2676,7.4444,9.2091227357655,1.8418212806408998,1.518,0.5757555736854301,0.041533320319864,-62.3924,28.1349,,27.1119,,0.6202,12.0292,0.9229765697901501,0.92324954287232,2.155,0.14510841653637,19.395367956136,19.3969,0.226,2.3789,0.0,0.048863573391098,0.6145473284278,0.14510841653637,37.801996424315,2.5943522350517,2.5943522350517,-0.0,396.9606,3.1624,19.3969,0.226,2.3789,11.112,163.583,11.1122,133.6719,8319383394.0,15189048394.0,49.6875,0.4005,8.1972,13.3386,14.3085,0.0,0.7313,19.9268,14.9659,24.3528,0.0201,0.075,12.0292,0.6202,9.0124,1.518,2.155,6.1337,0.0,0.0,0.2206,0.0,0.24100000000000002,0.3855,0.0188,-1.0833,0.0007,28.2854,0.0283,0.0434,-0.7386,1553832000.0,8559156000.0,-6144855000.0,12431926000.0,1290956000.0,1338158500.0,2790042000.0,28.1349,27.1119,-62.3924,16.089000000000002,-1.2676,7.4444,0.2846,-7.4766,-0.3411,-0.5135,-0.56,-0.9215,-0.9263,-0.9231,0.0658,,0.0,0.5639,1.8078,-0.0486,-0.0686,-0.1094,0.0202,0.1688,0.0227,-0.2389,0.0,0.0656,-0.1568,0.0,0.0,0.0,0.0,0.0,0.6322,-0.0645,0.2848,8.5628,0.2581,0.0,-0.3158,Consumer Defensive,-75.91687038144174,0
GIS,16563100000.0,-0.0605,10733600000.0,5829500000.0,0.0,3118900000.0,3270300000.0,2559200000.0,303800000.0,2452600000.0,755200000.0,39400000.0,0.0,1697400000.0,0.0,1697400000.0,2.83,2.77,594401538.0,594401538.0,1.78,0.35200000000000004,0.203,0.1664,0.102,0.1231,3364500000.0,2756400000.0,1736800000.0,0.1481,0.1025,763700000.0,0.0,763700000.0,1360800000.0,1413700000.0,3937200000.0,3743600000.0,13279800000.0,0.0,0.0,17775100000.0,21712300000.0,2046500000.0,1373200000.0,5014700000.0,7057700000.0,8430900000.0,0.0,1399600000.0,0.0,10544900000.0,15559600000.0,-2612200000.0,12616500000.0,4930200000.0,0.0,7667200000.0,399000000.0,1595000000.0,608100000.0,89800000.0,2764200000.0,-724900000.0,808400000.0,21100000.0,93400000.0,-781700000.0,-434800000.0,-1071700000.0,-2420000000.0,-8100000.0,429500000.0,2039300000.0,-0.2055,7.569,0.0,2.253,22.1837,18.2987,13.4999,11.978646782036,19.507114077357,1.9991049643427,0.032366520143716,12.166079784487,6.7160308780385005,0.16641812221142002,0.88978377593963,0.69208187229878,0.35195706117815995,1.0,0.15451213842819,0.10248081578931,0.30791812770121996,0.6367,0.3443,0.0994,0.69208187229878,0.88978377593963,0.16641812221142002,2.1058,11.2117,4.4243776044449,0.7628441021909201,0.785,0.42365445589966,0.15229226075339,-48.0734,29.9879,,45.0986,,0.3883,1.7101,0.58873530810234,0.63100343534589,9.0731,0.32786535245347,4.4039389882763,4.6504,3.089,1.2848,0.629,0.16688904854768,0.7377541422473,0.32786535245347,2.0129624235363,3.8132156159469996,1.5385728598464001,0.6313774007305301,27.8652,2.8556,4.6504,3.089,1.2848,8.294,14.187000000000001,8.2944,14.1838,37316528555.64,44983728555.64,22.1837,2.253,13.4999,18.2987,7.569,0.0,2.7159,13.3701,16.2737,22.0584,0.0451,0.0546,1.7101,0.3883,2.2789,0.785,9.0731,1.6285,0.0284,0.629,0.1883,0.0,0.6116,0.2622,0.0438,-1.1921,0.0054,22.9809,0.0994,0.6367,-0.3115,-1077500000.0,8432500000.0,-11622400000.0,11085000000.0,1373750000.0,1865250000.0,1477300000.0,29.9879,45.0986,-48.0734,12.0569,2.1058,11.2117,0.3443,-1.2195,-0.0201,0.298,0.23199999999999998,0.3898,0.401,0.4061,-0.0028,-0.2031,0.0659,0.0871,0.1075,0.0541,0.0364,0.0035,0.0603,0.1416,0.0081,0.0643,0.0027,-0.0026,0.0023,-0.0361,-0.0711,0.1026,0.0971,0.1048,-0.0187,-0.0825,-0.0055,-0.0105,-0.0828,0.0,-0.0628,Consumer Defensive,-1.1629418530465272,0
PM,74953000000.0,0.0141,57659000000.0,17294000000.0,0.0,6317000000.0,6391000000.0,10903000000.0,891000000.0,9735000000.0,2768000000.0,283000000.0,0.0,6967000000.0,0.0,6967000000.0,4.48,4.48,1551349890.0,1551349890.0,4.12,0.2307,0.152,0.1418,0.09300000000000001,0.0921,11369000000.0,10626000000.0,7250000000.0,0.1299,0.09300000000000001,4239000000.0,0.0,4239000000.0,3499000000.0,9017000000.0,17608000000.0,6064000000.0,9794000000.0,1011000000.0,859000000.0,19243000000.0,36851000000.0,1666000000.0,3216000000.0,16467000000.0,25851000000.0,29067000000.0,0.0,9669000000.0,0.0,31284000000.0,47751000000.0,-9559000000.0,30397000000.0,-12688000000.0,1011000000.0,24828000000.0,853000000.0,11585000000.0,743000000.0,0.0,8077000000.0,-1172000000.0,-41000000.0,295000000.0,-834000000.0,1131000000.0,0.0,-6378000000.0,-5413000000.0,-965000000.0,865000000.0,6905000000.0,-0.1754,0.0,0.0,1.8882,20.3638,20.4967,17.5226,15.793978811399,18.310315323620998,1.7019727944134,0.049996877405879006,13.867355691763999,,0.14176884180753,0.9161490683229799,0.71566512583462,0.23073125825517002,1.0,0.14546449108107998,0.09295158299200801,0.28433487416538,0.9670000000000001,-0.5491,0.3878,0.71566512583462,0.9161490683229799,0.14176884180753,12.9875,8.571,12.360323218997,2.0339475183848,1.069,0.4699095160017,0.25742393878666,-57.0805,17.0391,,8.113,,0.7888,-2.2909,1.9639140013675,1.7746504670615,11.9259,0.27787525372415,,5.2064,4.4510000000000005,2.7325,0.92,0.10776086347444,0.8548966200321899,0.27787525372415,2.5115049751244,6.891638225256,1.0698013245033,0.91545859049806,48.3147,4.4909,5.2064,4.4510000000000005,2.7325,-8.179,17.441,-8.1787,18.7366,141529650464.7,166357650464.7,20.3638,1.8882,17.5226,20.4967,0.0,0.0,2.2195,14.6326,20.5965,24.0923,0.0491,0.0488,-2.2909,0.7888,2.1838,1.069,11.9259,1.1593,0.0452,0.92,0.0843,0.0,0.2658,0.1451,0.0156,-1.5774,0.0,0.0,0.3878,0.9670000000000001,-0.213,1141000000.0,27057000000.0,-30143000000.0,35418000000.0,3138500000.0,1477500000.0,8745000000.0,17.0391,8.113,-57.0805,23.8818,12.9875,8.571,-0.5491,-0.7555,-0.0077,0.0054,0.0264,0.0137,0.0136,0.0136,0.0013,0.0013,0.0198,0.027000000000000003,0.0,0.0775,0.0191,-0.011000000000000001,0.0573,-0.03,-0.0629,0.0445,-0.0191,-0.0568,0.0,0.0,0.0,0.0,0.0788,0.0479,0.2595,0.0642,0.0853,0.0432,0.0206,0.0,-0.0509,Consumer Defensive,20.190038576866343,1
KO,41863000000.0,-0.0549,16465000000.0,25398000000.0,0.0,15370000000.0,16741000000.0,8657000000.0,733000000.0,8113000000.0,1586000000.0,23000000.0,0.0,6527000000.0,0.0,6527000000.0,1.51,1.49,4312959416.0,4317000000.0,1.4,0.6067,0.254,0.2113,0.156,0.1596,10633000000.0,8846000000.0,6550000000.0,0.1938,0.1559,18150000000.0,4051000000.0,22201000000.0,3856000000.0,2675000000.0,34010000000.0,10635000000.0,21128000000.0,17249000000.0,0.0,53260000000.0,87270000000.0,9490000000.0,16025000000.0,26532000000.0,29684000000.0,45709000000.0,0.0,4060000000.0,0.0,37518000000.0,64050000000.0,-11205000000.0,65502000000.0,23062000000.0,21300000000.0,23508000000.0,5278000000.0,1017000000.0,1787000000.0,258000000.0,8792000000.0,-2112000000.0,197000000.0,1216000000.0,-1004000000.0,1666000000.0,-2247000000.0,-6043000000.0,-6545000000.0,-5000000.0,1238000000.0,6680000000.0,-0.1304,7.7974,92.9801,4.3065,27.6821,27.0136,20.5052,19.026765047771,25.629434395588003,3.9959706256121,0.036124343188618,20.231103009498998,7.2536344766282,0.21130831521869,0.91713768935112,0.80451127819549,0.60669326135251,1.0,0.20679358861047,0.15591333635907997,0.19548872180451002,0.3603,0.28300000000000003,0.0995,0.80451127819549,0.91713768935112,0.21130831521869,0.9827,15.0127,3.9363422661025,0.47969519880829997,1.2819999999999998,0.9820970903060501,0.68407960199005,-59.3,33.6201,,82.7425,,0.5238,1.982,0.56277253251431,0.6646551598784399,12.0682,0.19234724014964003,3.7841470817796004,2.0366,1.547,4.2043,0.927,0.21001839333063,0.7597816196542301,0.19234724014964003,0.54864274570983,4.1628787878788,1.0781115879828,0.9258464838363699,9.6972,1.5119,2.0366,1.547,4.2043,5.3420000000000005,15.321,5.3421,10.5881,180281703588.8,203789703588.8,27.6821,4.3065,20.5052,27.0136,7.7974,92.9801,4.868,19.1658,23.179000000000002,30.5074,0.0361,0.0371,1.982,0.5238,2.2109,1.2819999999999998,12.0682,1.347,0.0335,0.927,0.3671,0.0,0.2421,0.2402,0.0505,-1.1819,0.0062,13.4959,0.0995,0.3603,-0.1666,7478000000.0,66142000000.0,-30040000000.0,67169000000.0,3898500000.0,9575000000.0,2788500000.0,33.6201,82.7425,-59.3,10.7382,0.9827,15.0127,0.28300000000000003,-0.4892,-0.0527,-0.1532,-0.0081,-0.1121,-0.1065,-0.1078,-0.008,-0.0086,0.0606,-0.1649,-0.1712,0.0658,-0.0098,-0.0282,0.0485,-0.0036,-0.0503,0.034,-0.0426,-0.0791,0.0402,-0.0506,-0.1062,0.0849,0.0829,0.0772,-0.0216,-0.0782,-0.0303,-0.0903,0.0361,0.0,-0.0643,Consumer Defensive,13.45170798502823,1
WMT,482130000000.0,-0.0073,360984000000.0,121146000000.0,0.0,97041000000.0,97041000000.0,24105000000.0,2548000000.0,21252000000.0,6558000000.0,386000000.0,0.0,14694000000.0,0.0,14694000000.0,4.58,4.57,3201893234.0,3207000000.0,1.96,0.2513,0.069,0.0494,0.03,0.0347,33254000000.0,23800000000.0,15080000000.0,0.0441,0.0305,8705000000.0,0.0,8705000000.0,5624000000.0,44469000000.0,60239000000.0,116516000000.0,16695000000.0,0.0,0.0,139342000000.0,199581000000.0,38487000000.0,6004000000.0,64619000000.0,44030000000.0,50034000000.0,0.0,7842000000.0,0.0,51351000000.0,115970000000.0,-11597000000.0,90021000000.0,80546000000.0,0.0,41329000000.0,1441000000.0,20128000000.0,9454000000.0,0.0,27552000000.0,-10842000000.0,246000000.0,0.0,-10675000000.0,-3158000000.0,-4112000000.0,-6294000000.0,-16285000000.0,-1022000000.0,-430000000.0,16710000000.0,-0.1912,2.6524,3.3459,0.4483,14.738,12.9547,7.8444,7.1551764372822,13.416321028991002,0.40889266629332,0.031926643396273,7.5141162326337,2.4475383159932997,0.049364279343745,0.8929411764705899,0.6914172783738001,0.2512724783772,1.0,0.049996888805924004,0.030477257171302,0.3085827216262,0.131,0.1824,0.1166,0.6914172783738001,0.8929411764705899,0.049364279343745,3.3725,10.7606,4.1378866421779,2.4157109143656,0.932,0.2217459261208,0.1347127005989,-44.9637,4.2577,,29.1369,,0.2507,0.6212,0.35343886462881996,0.38316740695359,9.3407,0.55066554742775,2.4778511657935,8.5912,5.251,2.7144,0.428,0.05714641279323,0.60648954703833,0.55066554742775,4.5889407061959,2.541228555617,1.6078431372549,0.42833809718252003,150.3368,4.5819,8.5912,5.251,2.7144,25.116,57.027,25.1157,15.6015,216127793295.0,257456793295.0,14.738,0.4483,7.8444,12.9547,2.6524,3.3459,0.534,7.7421,9.3444,15.4073,0.0679,0.0773,0.6212,0.2507,1.2428,0.932,9.3407,1.8751,0.028999999999999998,0.428,0.2013,0.0,0.0837,0.3935,0.0225,-1.1468,0.0,51.2105,0.1166,0.131,-0.2579,-4380000000.0,182886000000.0,-55731000000.0,159596000000.0,6201000000.0,38448500000.0,44805000000.0,4.2577,29.1369,-44.9637,77.7504,3.3725,10.7606,0.1824,-3.3807,0.0048,-0.1122,-0.1121,-0.102,-0.0966,-0.095,-0.0071,-0.008,0.0208,-0.0354,-0.0147,0.0726,0.0543,0.0267,0.0702,0.0585,0.0424,0.0549,0.0044,-0.0311,0.0705,0.0602,0.0354,0.1257,0.1013,0.0722,-0.1703,-0.0149,-0.0192,-0.0033,-0.0026,0.0,0.0388,Consumer Defensive,47.54264341996496,1
